sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,average_value
0.39535102,0.50673276,0.4252099,0.7601872,0.48614135,0.5460507,0.64727527,0.76221156,0.5303964,0.2393762,0.5298932194709778
0.2856344,0.18761253,0.19447975,0.19627397,0.17192596,0.16298722,0.20132992,0.19366309,0.20155545,0.19831157,0.1993773877620697
0.11436594,0.13152973,0.129844,0.13484755,0.1296134,0.13860795,0.1456768,0.09767878,0.20399657,0.1357392,0.13618998229503632
0.23159985,0.20449436,0.24872075,0.20840456,0.24018674,0.29147235,0.27424213,0.248176,0.23113064,0.26070538,0.24391329288482666
0.2816483,0.27603143,0.29861185,0.2778729,0.26937297,0.31740776,0.31011924,0.2639758,0.34525442,0.27700365,0.2917298376560211
0.28385365,0.31133845,0.32693654,0.27555978,0.3087648,0.2901823,0.21230687,0.32221133,0.353345,0.2593665,0.29438650608062744
0.30573472,0.3022319,0.2899672,0.3200062,0.27974364,0.3128269,0.28805858,0.29775327,0.25427178,0.26253948,0.2913133502006531
0.24668337,0.20714834,0.23556283,0.20851226,0.33529463,0.1957937,0.20261642,0.22305898,0.21899526,0.22004458,0.22937104105949402
0.19902556,0.19313432,0.24810545,0.19582339,0.20029323,0.1874927,0.1936833,0.20183901,0.18588181,0.19944756,0.2004726380109787
0.18051381,0.20664056,0.19879536,0.19200547,0.18669797,0.1811953,0.19326673,0.187166,0.20056468,0.19080646,0.1917652189731598
0.21187218,0.21237566,0.199293,0.20301948,0.20336163,0.19996817,0.19720897,0.20795563,0.20573872,0.20266454,0.20434582233428955
0.28719258,0.26610038,0.3351818,0.26365677,0.28542385,0.2836354,0.2738339,0.2974245,0.26964617,0.2234338,0.27855291962623596
0.24612561,0.24742518,0.26786596,0.24977258,0.2677829,0.2894635,0.27766034,0.2428204,0.2394638,0.2674016,0.2595781981945038
0.15652554,0.16482931,0.15554306,0.19207259,0.14768586,0.16915025,0.16060984,0.1521819,0.1526407,0.16311902,0.1614357978105545
0.13714646,0.13766962,0.13408901,0.13383274,0.13911691,0.13427798,0.1326505,0.13659178,0.13515854,0.14549138,0.1366024911403656
0.1392861,0.1360454,0.12310469,0.12188566,0.11629056,0.128446,0.1261343,0.15566976,0.108101964,0.119031265,0.12739957869052887
0.1828454,0.11321293,0.097542375,0.1118679,0.12799771,0.13729723,0.11500157,0.115406275,0.11892952,0.13156617,0.12516669929027557
0.15887961,0.14352924,0.14598367,0.14320855,0.1522258,0.14740393,0.14681122,0.1478808,0.15856528,0.1471232,0.14916113018989563
0.121491574,0.11319412,0.11788704,0.11701146,0.131917,0.119048275,0.11357131,0.12522419,0.12157679,0.114953235,0.1195875033736229
0.09754636,0.11506722,0.110916525,0.110261664,0.11137483,0.10417862,0.1091259,0.111950785,0.10489645,0.096783854,0.10721021890640259
0.122852854,0.12852581,0.14526355,0.12612598,0.12950273,0.13054988,0.13364686,0.111124225,0.12568103,0.12173052,0.12750035524368286
0.12857345,0.11533601,0.11738649,0.11766074,0.1240452,0.12478156,0.12345364,0.12251233,0.12199079,0.12990677,0.12256469577550888
0.20855428,0.14786494,0.15316778,0.1358822,0.16546065,0.13085759,0.14924172,0.14957681,0.117979676,0.14921121,0.15077967941761017
0.23053525,0.25724378,0.21319048,0.28627568,0.22345282,0.25891265,0.21934815,0.20525599,0.27762747,0.27984673,0.24516889452934265
0.7467629,0.6534019,0.3722719,0.74870116,0.35492015,0.3362822,0.70380527,0.7953465,0.29087386,0.62075317,0.5623119473457336
0.20185944,0.19359544,0.36121875,0.18070923,0.20500863,0.1534627,0.20364587,0.2019243,0.20873724,0.18846422,0.20986256003379822
0.13988122,0.1448526,0.10864122,0.14456189,0.13599381,0.14022048,0.14380197,0.11721017,0.13905357,0.15149008,0.13657070696353912
0.36419618,0.19161296,0.31758928,0.2146237,0.24128178,0.27247348,0.23589547,0.28744683,0.1997555,0.22536914,0.25502443313598633
0.29082683,0.29320103,0.29358605,0.26756865,0.30352196,0.27986795,0.2720098,0.29731968,0.20874232,0.29131722,0.27979618310928345
0.2871669,0.30111834,0.27349302,0.31120667,0.2990969,0.24098861,0.29157057,0.3082935,0.39984864,0.2797888,0.29925721883773804
0.27007496,0.25322047,0.27939805,0.25596434,0.29621336,0.24783055,0.36162058,0.28493285,0.2543205,0.20447429,0.2708050012588501
0.20852923,0.21092075,0.24614431,0.22180349,0.24247313,0.19749784,0.20937847,0.26468858,0.20878512,0.21571717,0.22259381413459778
0.18421867,0.1999523,0.18658447,0.18496697,0.18235852,0.19976385,0.18516034,0.1965174,0.19202438,0.19102386,0.19025707244873047
0.17118585,0.19605288,0.19098687,0.15459411,0.16394685,0.18587583,0.18300614,0.18032521,0.18720321,0.14740458,0.17605815827846527
0.20626879,0.21572816,0.2082338,0.19434625,0.1973579,0.20757578,0.19360499,0.21381769,0.23420207,0.20913105,0.20802664756774902
0.26807114,0.27084386,0.1964766,0.2791539,0.2909273,0.26916915,0.26320326,0.2644208,0.28088096,0.2624403,0.26455873250961304
0.1995155,0.2558058,0.255843,0.27406308,0.27344403,0.25030285,0.25967798,0.25280893,0.27382994,0.2552731,0.2550564408302307
0.24322692,0.1731709,0.1598931,0.2615088,0.16534339,0.15934937,0.14225493,0.15872806,0.16060269,0.1566683,0.1780746430158615
0.12526715,0.13022555,0.14729023,0.13141492,0.12998927,0.13927601,0.11525506,0.1360733,0.13733844,0.1374314,0.1329561173915863
0.12957817,0.12330476,0.12154034,0.124706544,0.10842188,0.12242685,0.11496317,0.13419546,0.11792237,0.11878109,0.12158407270908356
0.10614528,0.12588847,0.11593233,0.10911168,0.11953433,0.120590076,0.11871241,0.10580078,0.10989688,0.11731357,0.11489258706569672
0.15332252,0.15907922,0.14324065,0.13958523,0.15472193,0.1433771,0.1466788,0.15123942,0.15697359,0.15175156,0.14999699592590332
0.115987346,0.11196081,0.12629673,0.12272628,0.12938754,0.12678348,0.11379009,0.124102436,0.106331386,0.12470216,0.12020683288574219
0.10666201,0.1143529,0.11315918,0.120624855,0.09944634,0.10898416,0.10597026,0.1223672,0.11392498,0.100876704,0.110636867582798
0.13054827,0.132492,0.12442907,0.12692666,0.13518733,0.09794585,0.119354665,0.12667233,0.12484124,0.12481633,0.12432137876749039
0.12153399,0.11853417,0.11957502,0.1292691,0.121970326,0.11496045,0.1256739,0.12679957,0.122591004,0.1113361,0.12122436612844467
0.13467985,0.1429144,0.13422936,0.15934537,0.14814731,0.12862144,0.14203842,0.141715,0.13181706,0.11283074,0.13763390481472015
0.20350946,0.23662421,0.3261388,0.27819827,0.24627915,0.21386018,0.23028831,0.29458573,0.21894777,0.24877524,0.24972069263458252
0.5866957,0.32096413,0.294062,0.6170708,0.76536363,0.66057056,0.3204501,0.26848972,0.71893364,0.3330402,0.48856407403945923
0.18635193,0.19485457,0.25915268,0.20465724,0.16536275,0.18846893,0.1265188,0.19900732,0.19899002,0.19929314,0.19226573407649994
0.123902276,0.1459694,0.12348764,0.1632413,0.15015969,0.09892962,0.11158434,0.14671268,0.14662051,0.15553206,0.13661396503448486
0.20397955,0.27171773,0.25594243,0.29599798,0.25195774,0.20450531,0.20958582,0.20294671,0.22205418,0.24643372,0.23651210963726044
0.30576748,0.33045685,0.28448346,0.2915709,0.34905422,0.31349337,0.32630518,0.32659167,0.25324067,0.27168852,0.30526524782180786
0.31506914,0.29787096,0.28345186,0.28582594,0.3198698,0.27879572,0.30204815,0.28371385,0.2851622,0.26696712,0.2918774485588074
0.25042385,0.24788246,0.35535157,0.27774546,0.21858083,0.22286817,0.27903357,0.26465094,0.31322706,0.23729125,0.2667055130004883
0.2093596,0.1990921,0.2401891,0.20868312,0.14322996,0.28307265,0.21838212,0.20014298,0.2416699,0.22995812,0.21737797558307648
0.19361834,0.18659663,0.1903526,0.18004422,0.19319,0.19090927,0.19342493,0.1964011,0.18906786,0.20139219,0.1914997100830078
0.18231596,0.17508242,0.19478542,0.18998525,0.19102131,0.17380644,0.18795785,0.18995236,0.20448458,0.19460501,0.18839965760707855
0.1893778,0.20718403,0.18974942,0.19845155,0.21985295,0.20012826,0.18642269,0.19832781,0.19791265,0.19634007,0.19837471842765808
0.26842737,0.2860906,0.27533868,0.2577306,0.28045294,0.26209244,0.24712741,0.28934783,0.26835367,0.2404535,0.2675414979457855
0.27117687,0.23660561,0.17255916,0.2611943,0.2616459,0.24890965,0.2221197,0.26990736,0.2567849,0.26181275,0.24627161026000977
0.15064156,0.18177326,0.15079674,0.14412986,0.13830242,0.17629144,0.14767411,0.1699375,0.17385858,0.15413263,0.15875379741191864
0.1402756,0.12970239,0.12894873,0.12501088,0.13758352,0.13239858,0.13056614,0.12827736,0.14231642,0.13612348,0.1331203281879425
0.11969112,0.11909362,0.119078025,0.122073576,0.12689085,0.13637827,0.13421851,0.11103864,0.0968144,0.13106212,0.12163392454385757
0.1253527,0.1368249,0.115605325,0.13351695,0.1231748,0.12401579,0.17352413,0.12176551,0.12320022,0.11806265,0.12950429320335388
0.13799609,0.15017079,0.14587142,0.1518942,0.15091842,0.14516388,0.1518634,0.15657647,0.15335894,0.14052613,0.14843398332595825
0.12044992,0.11925085,0.124516316,0.12638569,0.1040416,0.11202354,0.11833165,0.11256941,0.11178677,0.12106599,0.1170421689748764
0.11777078,0.10110305,0.107737124,0.10222711,0.106863596,0.106207184,0.110370055,0.11291595,0.09760527,0.1013823,0.10641823709011078
0.13320681,0.12283523,0.13448472,0.121742435,0.13601495,0.11338004,0.12310102,0.13444841,0.12973136,0.121821724,0.127076655626297
0.115641996,0.13275146,0.109016806,0.117611475,0.11049955,0.13443491,0.13060506,0.1126266,0.11895784,0.1173991,0.11995448172092438
0.1485603,0.13227364,0.13714048,0.10812503,0.14491202,0.14891768,0.14542407,0.18651381,0.15678579,0.14255139,0.14512042701244354
0.26460367,0.21174732,0.2634031,0.28536978,0.19247986,0.2240849,0.2994562,0.21479262,0.19414556,0.2614391,0.24115221202373505
0.6549694,0.3069495,0.49542865,0.7244393,0.7277237,0.41282105,0.30362424,0.6990854,0.70485234,0.7033937,0.5733287930488586
0.63486654,0.20303111,0.19398136,0.19340971,0.19619088,0.26365092,0.2086082,0.18285191,0.14381784,0.17785048,0.23982588946819305
0.1429081,0.14488712,0.12926304,0.18580793,0.15047036,0.10899904,0.14518522,0.15913515,0.15254587,0.0977302,0.14169318974018097
0.2517185,0.28124815,0.26009434,0.21018295,0.20542501,0.22311698,0.2038296,0.25019696,0.16950561,0.23752539,0.2292843610048294
0.3023278,0.27952257,0.280386,0.35251936,0.2905257,0.3030055,0.2935576,0.2713756,0.3003297,0.34000745,0.3013557493686676
0.28715512,0.30294648,0.3073581,0.34597415,0.32561564,0.28095603,0.3302087,0.30625972,0.2538273,0.31032452,0.30506256222724915
0.2688777,0.26434052,0.30978048,0.22321494,0.2359052,0.23588985,0.30087858,0.30299833,0.25811723,0.28080457,0.2680807411670685
0.30529812,0.2075462,0.2046466,0.24868126,0.20860082,0.20328642,0.20644857,0.2552246,0.22743727,0.20540066,0.22725705802440643
0.20042177,0.19927476,0.17928308,0.20091382,0.18117954,0.19280204,0.20961505,0.18630527,0.17836629,0.20826076,0.1936422437429428
0.20101069,0.18946332,0.18466908,0.20312706,0.19873688,0.19251671,0.18515067,0.19548549,0.19752929,0.19043975,0.19381287693977356
0.20422652,0.27300695,0.18434955,0.2862577,0.18274704,0.20978338,0.19414218,0.20373492,0.19791473,0.21452245,0.2150685340166092
0.3875581,0.2954782,0.26883987,0.2578964,0.1733441,0.3191055,0.27559692,0.2298973,0.26046905,0.25472856,0.2722913920879364
0.2501841,0.22846809,0.24009065,0.2503144,0.2582312,0.2580129,0.18637215,0.23954737,0.25221014,0.15797943,0.23214106261730194
0.18800868,0.24444893,0.1487363,0.22048937,0.14953983,0.15485959,0.14747302,0.23602849,0.15015878,0.15059888,0.17903418838977814
0.14034115,0.1437152,0.13811211,0.13686372,0.13320927,0.13676362,0.13505115,0.13823089,0.13332473,0.12547192,0.1361083835363388
0.12261242,0.111935474,0.12209498,0.1513219,0.124283776,0.12715371,0.1235449,0.11569072,0.13373464,0.124672584,0.12570451200008392
0.13260306,0.10836833,0.12473329,0.12776028,0.11161495,0.10301198,0.114897475,0.12854894,0.11425182,0.12305473,0.11888448148965836
0.15009765,0.16014396,0.16055465,0.14883608,0.15101722,0.1403166,0.14846368,0.14105777,0.14450862,0.14644034,0.14914366602897644
0.12557726,0.12964799,0.13192986,0.118394226,0.108777784,0.10769142,0.13770665,0.12550208,0.11561941,0.13287911,0.12337257713079453
0.11292957,0.111732304,0.10940284,0.10076607,0.097519346,0.12177758,0.10787156,0.10553167,0.107545756,0.10396615,0.10790427774190903
0.12507965,0.12814564,0.13515358,0.114950635,0.12833549,0.12782536,0.12936199,0.124510825,0.12893495,0.13288775,0.12751857936382294
0.11820904,0.1108519,0.12142285,0.1281145,0.10997032,0.116909064,0.113719665,0.12916236,0.1303261,0.12491979,0.12036056816577911
0.13682076,0.1486859,0.13185963,0.14883637,0.14710295,0.1524027,0.14673525,0.1477051,0.13676219,0.13845235,0.1435362994670868
0.27964184,0.28472072,0.27060837,0.20787607,0.2629701,0.21186575,0.21564318,0.2397836,0.21081208,0.20357254,0.2387494146823883
0.73997283,0.5285337,0.31039742,0.7464808,0.22574492,0.724226,0.6440712,0.6623393,0.776683,0.338713,0.569716215133667
0.20213684,0.16497935,0.16847825,0.2523815,0.16992219,0.15133224,0.15563427,0.16197954,0.19572018,0.20889321,0.18314576148986816
0.14123903,0.15451472,0.1516398,0.1011264,0.14483516,0.14146473,0.14995705,0.12063227,0.10892929,0.11936787,0.13337062299251556
0.30623725,0.26488996,0.27710438,0.26105094,0.18916209,0.23631483,0.21114272,0.19973426,0.20385295,0.26526633,0.24147558212280273
0.28844252,0.2848789,0.22795792,0.27907705,0.2517028,0.30487993,0.2831936,0.29436615,0.4027075,0.39191675,0.3009123206138611
0.30434093,0.2699604,0.3034924,0.24932891,0.31495324,0.30833292,0.27259183,0.28946275,0.30876082,0.2842482,0.290547251701355
0.314907,0.26422483,0.2251586,0.25088626,0.26087976,0.25399268,0.27284724,0.28738925,0.26238805,0.27037615,0.26630499958992004
0.22508669,0.22264841,0.19814965,0.19862829,0.26012385,0.20883572,0.26204723,0.21070608,0.24411258,0.21164711,0.22419854998588562
0.18651141,0.20128253,0.19091552,0.190575,0.18295668,0.19492753,0.19081396,0.18847537,0.19082525,0.19473234,0.19120155274868011
0.18242022,0.18053235,0.18876313,0.17566122,0.20109554,0.19782118,0.18400785,0.1946168,0.18477425,0.20756541,0.18972580134868622
0.20085447,0.21046905,0.20791015,0.20454799,0.18964282,0.2403535,0.2354844,0.34895614,0.18909657,0.2005017,0.2227816879749298
0.27806744,0.2924557,0.27983436,0.27041614,0.19738533,0.27081093,0.27940154,0.27190864,0.27944258,0.26980287,0.26895254850387573
0.27880192,0.23881425,0.23290564,0.25580096,0.25002143,0.25579223,0.2646204,0.2482906,0.2271414,0.25417715,0.25063660740852356
0.2051212,0.24384993,0.15006264,0.1518904,0.15379466,0.158479,0.14612497,0.24697198,0.20412637,0.1598385,0.1820259541273117
0.13356262,0.12504959,0.12845415,0.13339019,0.1287793,0.12310786,0.12627082,0.1337534,0.13666908,0.13355416,0.13025911152362823
0.13504277,0.12886608,0.14537826,0.12094439,0.12272397,0.13356708,0.12370342,0.1239699,0.13481003,0.1258715,0.12948773801326752
0.1258285,0.12119012,0.129207,0.10914576,0.12117996,0.10552014,0.10498247,0.12588634,0.1158322,0.117094085,0.117586649954319
0.1478063,0.14096907,0.16638261,0.15391913,0.15235913,0.14148608,0.1475614,0.14912312,0.15226035,0.18071978,0.15325868129730225
0.124215946,0.117647804,0.11380491,0.1109809,0.1026286,0.10815679,0.12475056,0.118529536,0.119129956,0.1265965,0.11664414405822754
0.108042605,0.10203487,0.10403888,0.10805809,0.10600363,0.11099469,0.10973313,0.100103416,0.11927616,0.10552382,0.1073809266090393
0.13076963,0.12983616,0.12768228,0.13722,0.13007696,0.13711977,0.13032009,0.13153788,0.12580317,0.13132922,0.13116949796676636
0.1835187,0.11467164,0.11334395,0.12309101,0.11359797,0.10759322,0.1228823,0.12173383,0.11681316,0.12548673,0.12427325546741486
0.23235308,0.14663133,0.15915659,0.13282257,0.13453104,0.15815097,0.12597875,0.19773452,0.12671567,0.14359145,0.1557665765285492
0.24814178,0.22238809,0.22497022,0.29269493,0.20005761,0.25222224,0.27057543,0.25054157,0.22788008,0.26781312,0.2457284927368164
0.756775,0.3804932,0.6997348,0.73077285,0.3391028,0.7861244,0.49715433,0.7201911,0.34417626,0.66395396,0.591847836971283
0.19578345,0.19553705,0.19291349,0.19344018,0.14591232,0.20351058,0.16457985,0.15369871,0.19079348,0.1558078,0.17919769883155823
0.111342035,0.14236139,0.15348586,0.1461457,0.14230783,0.14476961,0.11730956,0.09999933,0.1422314,0.14604959,0.1346002221107483
0.25704002,0.23866768,0.20403664,0.25194234,0.20384382,0.2649392,0.19866903,0.21808797,0.29076222,0.20830049,0.23362894356250763
0.2812036,0.25687438,0.2806571,0.33085498,0.30424052,0.2958816,0.3495778,0.3000723,0.27526787,0.26999956,0.2944629490375519
0.2937256,0.31258917,0.28535005,0.27724555,0.3059436,0.31454074,0.21037379,0.30972698,0.30781183,0.3201546,0.2937461733818054
0.26091924,0.2753757,0.26072565,0.2878321,0.30559534,0.23389117,0.2266695,0.26493946,0.27130854,0.2577233,0.2644979953765869
0.1996955,0.20886561,0.25794846,0.25831968,0.27849734,0.20803945,0.27774596,0.2678512,0.23105276,0.20957537,0.23975913226604462
0.20489852,0.19442372,0.20342943,0.19579704,0.18254767,0.18483472,0.18486354,0.23099382,0.19071788,0.21176113,0.198426753282547
0.18091577,0.190537,0.17864907,0.19640468,0.17043471,0.20894599,0.19270001,0.19031629,0.18177809,0.19691505,0.1887596696615219
0.3066072,0.20910631,0.24919407,0.24108876,0.19600667,0.26285386,0.18614538,0.20875572,0.19949053,0.20955957,0.22688081860542297
0.21956617,0.26653048,0.3258328,0.2510542,0.24766168,0.25622284,0.28304538,0.29519933,0.29050496,0.272343,0.2707960903644562
0.25512487,0.258428,0.27001473,0.1903365,0.27572346,0.25307974,0.2620233,0.26575932,0.2527772,0.26350388,0.25467708706855774
0.14495085,0.16858894,0.17251402,0.15962477,0.16737404,0.15737164,0.16867943,0.14950478,0.15782358,0.16705026,0.16134823858737946
0.13621849,0.12699677,0.13467157,0.1303122,0.14023946,0.13640094,0.12330235,0.13253303,0.14195426,0.13427737,0.13369064033031464
0.11952605,0.11860354,0.12389581,0.12038936,0.10162948,0.1352382,0.1327485,0.11381371,0.13078251,0.1254653,0.12220923602581024
0.121367,0.1248923,0.1261332,0.11325395,0.121044666,0.14184321,0.110702254,0.11524981,0.10784116,0.12517813,0.12075056880712509
0.14235023,0.15146104,0.15151516,0.15976411,0.14909403,0.13792366,0.15633692,0.15298554,0.15510608,0.14448509,0.1501021832227707
0.12356338,0.120859995,0.12885489,0.12783213,0.106910326,0.12328273,0.11591063,0.1325346,0.12668216,0.12569031,0.12321212142705917
0.11455208,0.10470938,0.102972485,0.106912315,0.10486594,0.11621866,0.10877894,0.10522683,0.10216006,0.09851,0.10649067163467407
0.12057563,0.124148645,0.13404621,0.13261689,0.13390683,0.13286157,0.130222,0.12729725,0.13248049,0.12685548,0.1295011043548584
0.11466999,0.12336853,0.15045542,0.11104943,0.12369885,0.10645504,0.13165289,0.120254755,0.13347068,0.110811934,0.12258875370025635
0.14773367,0.1905829,0.14252692,0.1914845,0.16251658,0.14990728,0.16374902,0.13538238,0.15456481,0.1477848,0.15862330794334412
0.20933203,0.27568847,0.27681234,0.2580712,0.2711402,0.29313672,0.27658165,0.28154603,0.21931988,0.29692447,0.2658553123474121
0.62372744,0.38490343,0.75011533,0.42053452,0.38078713,0.35256854,0.7753211,0.5021032,0.5500145,0.7279674,0.5468043088912964
0.19746684,0.20803125,0.1819934,0.20369928,0.26257458,0.19776587,0.19234064,0.24271812,0.19495744,0.14743292,0.2028980255126953
0.14365464,0.13790868,0.14964445,0.10234589,0.17009148,0.18656974,0.114118546,0.1845062,0.15127589,0.11272736,0.1452842801809311
0.26662686,0.2004797,0.31677943,0.27356133,0.25938287,0.24997707,0.20833848,0.27586076,0.2663462,0.24142593,0.25587788224220276
0.3184587,0.28623667,0.3453358,0.33600467,0.2724085,0.41432747,0.22115993,0.31470835,0.42720422,0.36111784,0.3296961784362793
0.29587373,0.2930565,0.30767623,0.26056477,0.29291734,0.2971783,0.29395986,0.2987858,0.25893614,0.43822345,0.3037171959877014
0.2502507,0.22106512,0.3077571,0.25851214,0.26438436,0.3137728,0.26659387,0.26607445,0.2603048,0.27177235,0.2680487632751465
0.22695278,0.2553968,0.20215917,0.2509835,0.25024658,0.2806509,0.22030988,0.20784132,0.2652943,0.24795447,0.24077895283699036
0.20385848,0.20160753,0.18448313,0.2040719,0.1917725,0.19387278,0.14748925,0.20068373,0.20396058,0.18850186,0.1920301616191864
0.17539978,0.17570125,0.18895227,0.18489853,0.18957305,0.17717585,0.20092455,0.18821576,0.22825596,0.18227226,0.18913693726062775
0.19059259,0.19754656,0.21002886,0.26334825,0.3292685,0.29002818,0.14759815,0.19867921,0.19237828,0.19788173,0.22173503041267395
0.22026946,0.27141216,0.24970575,0.2601883,0.29173654,0.26933035,0.20909004,0.27657136,0.27101117,0.25861898,0.2577934265136719
0.2879536,0.28038892,0.2235993,0.21123317,0.25332773,0.22814472,0.18179195,0.26135814,0.25746572,0.22573875,0.24110019207000732
0.16415195,0.15649454,0.15852705,0.15374853,0.16277543,0.15649848,0.14809564,0.148783,0.15395682,0.26160046,0.16646318137645721
0.13109496,0.13614014,0.13284726,0.13144207,0.13802892,0.12313653,0.13701993,0.13243036,0.13654816,0.13894758,0.13376358151435852
0.106160074,0.12686488,0.1225367,0.12379775,0.1091341,0.12418764,0.12995115,0.1210489,0.132474,0.1315214,0.12276766449213028
0.115051776,0.110597074,0.12917869,0.12058354,0.118003964,0.12300536,0.118444495,0.14009796,0.12131027,0.13000613,0.12262792885303497
0.16075623,0.1491386,0.1602528,0.14386857,0.1412652,0.15619771,0.15644999,0.16336893,0.14980377,0.16212349,0.1543225347995758
0.11906316,0.121506706,0.1212359,0.124410614,0.11441784,0.12267149,0.1239568,0.13792327,0.1109657,0.12935397,0.12255054712295532
0.10996439,0.10467895,0.10952004,0.11756303,0.10793495,0.104300715,0.11514096,0.11011204,0.108134076,0.114184245,0.11015333980321884
0.12830755,0.12441613,0.13635948,0.119809404,0.13398002,0.1307549,0.13877042,0.13107364,0.13011569,0.1324139,0.13060012459754944
0.12016129,0.114968255,0.13125016,0.13743599,0.11369702,0.12155129,0.12527497,0.11850448,0.12352297,0.13548626,0.12418526411056519
0.15211369,0.1551453,0.1926733,0.1681808,0.13561569,0.13303341,0.1501154,0.12924932,0.1752639,0.14364904,0.15350398421287537
0.21946862,0.21774879,0.2913395,0.27437037,0.1997517,0.23216766,0.23779908,0.2223298,0.27524376,0.2930209,0.24632401764392853
0.6935132,0.7533435,0.6623106,0.77147454,0.80202603,0.41414872,0.7355079,0.5306927,0.77335113,0.70877165,0.6845139861106873
0.26280114,0.20157091,0.19999099,0.19520193,0.20659499,0.16430373,0.26274443,0.1756811,0.20379414,0.16118932,0.20338726043701172
0.09993301,0.1466553,0.13793813,0.13860516,0.146847,0.16648833,0.1529958,0.15030545,0.14557032,0.091469824,0.1376808136701584
0.20171791,0.262736,0.22433263,0.41342235,0.20917358,0.24458672,0.25696674,0.244109,0.24650152,0.11964931,0.24231955409049988
0.32355917,0.3279438,0.26877686,0.28666824,0.51301676,0.2834786,0.20918149,0.32539755,0.3045485,0.3268259,0.31693965196609497
0.32417563,0.31464657,0.2915835,0.29613635,0.30576718,0.3052173,0.30152616,0.30222645,0.27772093,0.30273452,0.3021734654903412
0.2844203,0.34922665,0.2524196,0.24904709,0.22509189,0.27874917,0.28138873,0.29666895,0.25545135,0.2806757,0.27531394362449646
0.21422206,0.25448418,0.20698181,0.2740707,0.21120223,0.23817387,0.22997355,0.20146663,0.2321306,0.23526908,0.22979748249053955
0.20523262,0.19571403,0.19133183,0.16229984,0.19780026,0.19759354,0.18115504,0.19457708,0.20769376,0.1873265,0.19207248091697693
0.1809156,0.184871,0.19326837,0.18653432,0.1888983,0.18865874,0.19557303,0.15844212,0.2060779,0.21127847,0.18945178389549255
0.27941677,0.20832668,0.21554418,0.21021953,0.20447122,0.20574021,0.20533033,0.20133995,0.18117921,0.19126828,0.21028363704681396
0.26660818,0.20586012,0.26346788,0.26740843,0.2669147,0.2103585,0.25690365,0.2674105,0.273882,0.24779437,0.2526608109474182
0.26048374,0.22358325,0.2660794,0.2554227,0.26702014,0.23280172,0.25537127,0.2397487,0.26427615,0.27770257,0.2542489767074585
0.14921337,0.15234765,0.15172909,0.14465865,0.1487109,0.15274398,0.16732563,0.23763528,0.1487519,0.14343692,0.15965533256530762
0.13585119,0.13977097,0.13248397,0.13478653,0.13005608,0.14349876,0.13786496,0.12904243,0.14631742,0.13468096,0.1364353448152542
0.123283714,0.13131858,0.12290668,0.12326659,0.114277706,0.11669281,0.115602806,0.11876565,0.122487314,0.11884482,0.12074466794729233
0.12007652,0.11776325,0.11064665,0.12113441,0.11933602,0.11373724,0.11661207,0.13067576,0.1161952,0.124541536,0.11907186359167099
0.15707283,0.14078261,0.153416,0.15457636,0.15220785,0.15547597,0.1389006,0.14759828,0.14756109,0.14359964,0.14911910891532898
0.12171105,0.119315855,0.10132431,0.12186463,0.12712005,0.11879215,0.12618098,0.10703376,0.10754044,0.11523723,0.11661205440759659
0.11653111,0.098226994,0.100666925,0.108031616,0.107590675,0.10676646,0.1051266,0.10201652,0.111086056,0.111863166,0.10679061710834503
0.14046063,0.128473,0.1218404,0.13722904,0.12791088,0.14808325,0.12920414,0.12373982,0.12590867,0.121757664,0.13046075403690338
0.12055798,0.12122525,0.12449395,0.12880233,0.11868171,0.1216303,0.11312847,0.1303182,0.11872965,0.12450943,0.12220772355794907
0.14960197,0.14378017,0.15944743,0.13702568,0.18367279,0.14573012,0.14574485,0.11880034,0.15463446,0.13581492,0.14742526412010193
0.17742495,0.27698773,0.23189679,0.21315002,0.22450672,0.44516212,0.27265596,0.2761205,0.29055014,0.30335453,0.2711809277534485
0.618617,0.75622404,0.28098944,0.2687777,0.7751661,0.3186599,0.7357858,0.74742275,0.2887506,0.7529464,0.5543339848518372
0.1991879,0.19957615,0.2116444,0.13110276,0.16302046,0.19918837,0.18856755,0.16269588,0.19890125,0.19814792,0.18520326912403107
0.13335313,0.1480591,0.14758764,0.15600817,0.10717935,0.13455479,0.10036286,0.1253134,0.1302139,0.18160789,0.1364240199327469
0.20542635,0.2061651,0.28478128,0.28587496,0.24048145,0.255077,0.19415493,0.25913912,0.28399324,0.21150538,0.24265989661216736
0.27707496,0.26531687,0.26015374,0.29975632,0.27660242,0.29908735,0.3496185,0.3294211,0.31231382,0.2594408,0.29287856817245483
0.31361762,0.30204618,0.30528438,0.30313972,0.27668503,0.3786536,0.30323508,0.29424292,0.28362298,0.2839934,0.3044520914554596
0.25565508,0.24954727,0.2681275,0.30668622,0.26857132,0.30981737,0.44880843,0.27006447,0.30882132,0.27895987,0.296505868434906
0.25285283,0.2551922,0.2664302,0.22149423,0.20856015,0.23616624,0.22683951,0.20426065,0.20847905,0.20791107,0.2288186103105545
0.20634206,0.18667474,0.19459346,0.19048867,0.19962831,0.20195311,0.20284596,0.18447733,0.18812776,0.18638052,0.19415119290351868
0.19760409,0.17095947,0.18983531,0.19410522,0.1934725,0.16926906,0.17675367,0.19445437,0.19011275,0.1847297,0.1861295998096466
